worker_id,entity,country,department,job_level,role,category,points,contract_type,work_model,fte,annual_hours,base_pay,bonus,commission,shift_allowance,car_allowance,components,total_pay,hourly_base,hourly_total,receives_components,quartile,sex
W03306,DE · Munich,DE,Finance,L3,Finance L3,Cat D,255,Permanent,Hybrid,1.0,2080,65500,4380,0,0,0,4380,69880,31.490385,33.596154,1,3,Men
W03307,IT · Milan,IT,HR,L6,HR L6,Cat G,410,Permanent,Hybrid,1.0,2080,110750,20230,0,0,6000,26230,136980,53.245192,65.855769,1,4,Men
W03308,DE · Munich,DE,Customer Service,L2,Customer Service L2,Cat C,210,Permanent,Hybrid,1.0,2080,39300,0,0,0,0,0,39300,18.894231,18.894231,0,1,Women
W03309,IT · Milan,IT,Customer Service,L1,Customer Service L1,Cat B,175,Permanent,Onsite,1.0,2080,25650,0,0,1320,0,1320,26970,12.331731,12.966346,1,1,Women
W03310,DE · Munich,DE,HR,L1,HR L1,Cat A,115,Permanent,Hybrid,1.0,2080,43450,0,0,0,0,0,43450,20.889423,20.889423,0,2,Women
W03313,PL · Kraków,PL,Customer Service,L2,Customer Service L2,Cat C,210,Permanent,Hybrid,1.0,2080,23650,0,0,0,0,0,23650,11.370192,11.370192,0,2,Men
W03314,DE · Munich,DE,Customer Service,L5,Customer Service L5,Cat F,340,Permanent,Hybrid,1.0,2080,95950,10220,0,0,7200,17420,113370,46.129808,54.504808,1,4,Men
W03315,PL · Kraków,PL,Customer Service,L6,Customer Service L6,Cat G,410,Fixed-term,Onsite,1.0,2080,76550,14810,0,0,4200,19010,95560,36.802885,45.942308,1,4,Women
W03316,IT · Milan,IT,Customer Service,L1,Customer Service L1,Cat B,175,Permanent,Hybrid,0.8,1664,15520,0,0,0,0,0,15520,9.326923,9.326923,0,1,Women
W03317,PL · Kraków,PL,Finance,L5,Finance L5,Cat F,340,Fixed-term,Remote,1.0,2080,60950,7430,0,0,4200,11630,72580,29.302885,34.894231,1,4,Women
W03318,IT · Milan,IT,Customer Service,L6,Customer Service L6,Cat G,410,Fixed-term,Hybrid,1.0,2080,90900,17540,0,0,6000,23540,114440,43.701923,55.019231,1,4,Men
W03319,ES · Barcelona,ES,HR,L3,HR L3,Cat D,255,Permanent,Hybrid,1.0,2080,39700,2550,0,0,0,2550,42250,19.086538,20.3125,1,3,Men
W03320,PL · Kraków,PL,HR,L4,HR L4,Cat E,325,Permanent,Hybrid,0.8,1664,34760,3470,0,0,0,3470,38230,20.889423,22.97476,1,4,Men
W03321,PL · Kraków,PL,HR,L1,HR L1,Cat A,115,Permanent,Hybrid,0.8,1664,19880,0,0,0,0,0,19880,11.947115,11.947115,0,2,Women
W03322,DE · Munich,DE,Operations,L1,Operations L1,Cat B,190,Permanent,Hybrid,1.0,2080,37600,0,0,0,0,0,37600,18.076923,18.076923,0,1,Men
W03323,ES · Barcelona,ES,Customer Service,L1,Customer Service L1,Cat B,175,Permanent,Onsite,1.0,2080,24100,0,0,1200,0,1200,25300,11.586538,12.163462,1,1,Women
W03324,DE · Munich,DE,Customer Service,L2,Customer Service L2,Cat C,210,Permanent,Hybrid,1.0,2080,41600,0,0,0,0,0,41600,20.0,20.0,0,1,Women
W03325,PL · Kraków,PL,Tech,L1,Tech L1,Cat A,150,Permanent,Hybrid,1.0,2080,28850,0,0,0,0,0,28850,13.870192,13.870192,0,2,Men
W03327,DE · Munich,DE,Sales,L2,Sales L2,Cat C,215,Permanent,Hybrid,1.0,2080,39250,0,4780,0,0,4780,44030,18.870192,21.168269,1,2,Women
W03328,ES · Barcelona,ES,Customer Service,L4,Customer Service L4,Cat E,320,Permanent,Hybrid,1.0,2080,46700,3840,0,0,0,3840,50540,22.451923,24.298077,1,4,Women
W03329,IT · Milan,IT,Customer Service,L2,Customer Service L2,Cat C,210,Permanent,Hybrid,1.0,2080,28100,0,0,0,0,0,28100,13.509615,13.509615,0,1,Men
W03330,PL · Kraków,PL,Tech,L4,Tech L4,Cat E,325,Permanent,Hybrid,1.0,2080,58600,4830,0,0,0,4830,63430,28.173077,30.495192,1,4,Women
W03331,IT · Milan,IT,Customer Service,L3,Customer Service L3,Cat D,280,Permanent,Hybrid,1.0,2080,36900,2410,0,0,0,2410,39310,17.740385,18.899038,1,3,Men
W03332,IT · Milan,IT,Sales,L1,Sales L1,Cat A,145,Permanent,Hybrid,0.8,1664,18240,0,2760,0,0,2760,21000,10.961538,12.620192,1,1,Women
W03333,DE · Munich,DE,HR,L1,HR L1,Cat A,115,Permanent,Onsite,1.0,2080,34550,0,0,0,0,0,34550,16.610577,16.610577,0,1,Women
W03334,IT · Milan,IT,Finance,L1,Finance L1,Cat A,115,Fixed-term,Hybrid,1.0,2080,27150,0,0,0,0,0,27150,13.052885,13.052885,0,1,Men
W03335,DE · Munich,DE,HR,L3,HR L3,Cat D,255,Fixed-term,Hybrid,1.0,2080,54050,3530,0,0,0,3530,57580,25.985577,27.682692,1,3,Men
W03336,ES · Barcelona,ES,Operations,L3,Operations L3,Cat D,295,Permanent,Hybrid,1.0,2080,32750,840,0,0,0,840,33590,15.745192,16.149038,1,2,Women
W03337,ES · Barcelona,ES,Operations,L2,Operations L2,Cat C,225,Permanent,Hybrid,1.0,2080,29550,0,0,0,0,0,29550,14.206731,14.206731,0,2,Men
W03338,ES · Barcelona,ES,Customer Service,L3,Customer Service L3,Cat D,280,Permanent,Onsite,1.0,2080,39250,0,0,1200,0,1200,40450,18.870192,19.447115,1,3,Men
W03339,DE · Munich,DE,Sales,L3,Sales L3,Cat D,285,Permanent,Hybrid,1.0,2080,71950,6160,12250,0,0,18410,90360,34.591346,43.442308,1,4,Men
W03340,IT · Milan,IT,Operations,L2,Operations L2,Cat C,225,Permanent,Onsite,1.0,2080,29950,0,0,1320,0,1320,31270,14.399038,15.033654,1,2,Men
W03341,PL · Kraków,PL,Customer Service,L5,Customer Service L5,Cat F,340,Permanent,Remote,1.0,2080,50950,5560,0,0,4200,9760,60710,24.495192,29.1875,1,4,Men
W03342,DE · Munich,DE,Tech,L1,Tech L1,Cat A,150,Permanent,Hybrid,1.0,2080,39400,0,0,0,0,0,39400,18.942308,18.942308,0,1,Men
W03343,ES · Barcelona,ES,Operations,L2,Operations L2,Cat C,225,Fixed-term,Onsite,1.0,2080,36950,0,0,1200,0,1200,38150,17.764423,18.341346,1,3,Women
W03344,DE · Munich,DE,Tech,L2,Tech L2,Cat B,185,Fixed-term,Onsite,1.0,2080,56800,0,0,0,0,0,56800,27.307692,27.307692,0,3,Women
W03345,ES · Barcelona,ES,Customer Service,L2,Customer Service L2,Cat C,210,Permanent,Hybrid,1.0,2080,27150,0,0,0,0,0,27150,13.052885,13.052885,0,1,Women
W03346,PL · Kraków,PL,Finance,L5,Finance L5,Cat F,340,Permanent,Onsite,1.0,2080,68850,7930,0,0,4200,12130,80980,33.100962,38.932692,1,4,Women
W03347,ES · Barcelona,ES,Operations,L2,Operations L2,Cat C,225,Permanent,Hybrid,1.0,2080,30700,0,0,0,0,0,30700,14.759615,14.759615,0,2,Men
W03348,IT · Milan,IT,Operations,L3,Operations L3,Cat D,295,Fixed-term,Hybrid,1.0,2080,39200,1840,0,0,0,1840,41040,18.846154,19.730769,1,3,Women
W03349,DE · Munich,DE,Finance,L5,Finance L5,Cat F,340,Permanent,Onsite,1.0,2080,121300,14290,0,0,7200,21490,142790,58.317308,68.649038,1,4,Men
W03351,PL · Kraków,PL,Sales,L1,Sales L1,Cat A,145,Fixed-term,Hybrid,1.0,2080,23200,0,3100,0,0,3100,26300,11.153846,12.644231,1,2,Men
W03352,DE · Munich,DE,Operations,L1,Operations L1,Cat B,190,Permanent,Remote,1.0,2080,37350,0,0,0,0,0,37350,17.956731,17.956731,0,1,Women
W03353,PL · Kraków,PL,HR,L3,HR L3,Cat D,255,Fixed-term,Hybrid,1.0,2080,34600,1700,0,0,0,1700,36300,16.634615,17.451923,1,3,Men
W03355,IT · Milan,IT,Customer Service,L6,Customer Service L6,Cat G,410,Permanent,Onsite,1.0,2080,90550,26890,0,0,6000,32890,123440,43.533654,59.346154,1,4,Men
W03356,IT · Milan,IT,Operations,L3,Operations L3,Cat D,295,Permanent,Onsite,1.0,2080,44500,1170,0,1320,0,2490,46990,21.394231,22.591346,1,3,Women
W03357,DE · Munich,DE,Finance,L1,Finance L1,Cat A,115,Permanent,Hybrid,1.0,2080,41600,0,0,0,0,0,41600,20.0,20.0,0,1,Women
W03359,PL · Kraków,PL,Customer Service,L3,Customer Service L3,Cat D,280,Fixed-term,Hybrid,1.0,2080,29700,1590,0,0,0,1590,31290,14.278846,15.043269,1,3,Men
W03360,DE · Munich,DE,Finance,L3,Finance L3,Cat D,255,Fixed-term,Onsite,1.0,2080,58850,1440,0,0,0,1440,60290,28.293269,28.985577,1,3,Men
W03361,DE · Munich,DE,Tech,L1,Tech L1,Cat A,150,Permanent,Hybrid,1.0,2080,44600,0,0,0,0,0,44600,21.442308,21.442308,0,2,Women
W03362,PL · Kraków,PL,Sales,L4,Sales L4,Cat E,320,Permanent,Hybrid,1.0,2080,46500,3910,8220,0,0,12130,58630,22.355769,28.1875,1,4,Men
W03363,PL · Kraków,PL,Sales,L3,Sales L3,Cat D,285,Fixed-term,Onsite,1.0,2080,36650,1880,7580,0,0,9460,46110,17.620192,22.168269,1,4,Men
W03364,DE · Munich,DE,Sales,L5,Sales L5,Cat F,340,Permanent,Hybrid,1.0,2080,116450,14560,20850,0,7200,42610,159060,55.985577,76.471154,1,4,Men
W03366,PL · Kraków,PL,Customer Service,L2,Customer Service L2,Cat C,210,Permanent,Hybrid,0.8,1664,19000,0,0,0,0,0,19000,11.418269,11.418269,0,2,Women
W03367,ES · Barcelona,ES,Customer Service,L2,Customer Service L2,Cat C,210,Permanent,Hybrid,1.0,2080,28600,0,0,0,0,0,28600,13.75,13.75,0,2,Men
W03368,IT · Milan,IT,Customer Service,L4,Customer Service L4,Cat E,320,Permanent,Onsite,1.0,2080,47100,3650,0,0,0,3650,50750,22.644231,24.399038,1,3,Women
W03370,ES · Barcelona,ES,Sales,L3,Sales L3,Cat D,285,Fixed-term,Hybrid,1.0,2080,45500,2240,7530,0,0,9770,55270,21.875,26.572115,1,4,Men
W03371,PL · Kraków,PL,Customer Service,L1,Customer Service L1,Cat B,175,Fixed-term,Hybrid,1.0,2080,17500,0,0,0,0,0,17500,8.413462,8.413462,0,1,Women
W03372,IT · Milan,IT,Customer Service,L4,Customer Service L4,Cat E,320,Permanent,Hybrid,1.0,2080,56750,4520,0,0,0,4520,61270,27.283654,29.456731,1,4,Men
W03373,PL · Kraków,PL,Tech,L5,Tech L5,Cat F,340,Permanent,Hybrid,1.0,2080,79900,9430,0,0,4200,13630,93530,38.413462,44.966346,1,4,Men
W03374,IT · Milan,IT,Finance,L1,Finance L1,Cat A,115,Fixed-term,Hybrid,0.8,1664,25560,0,0,0,0,0,25560,15.360577,15.360577,0,2,Women
W03375,IT · Milan,IT,Tech,L2,Tech L2,Cat B,185,Fixed-term,Remote,1.0,2080,39650,0,0,0,0,0,39650,19.0625,19.0625,0,3,Men
W03376,PL · Kraków,PL,HR,L1,HR L1,Cat A,115,Permanent,Hybrid,1.0,2080,20450,0,0,0,0,0,20450,9.831731,9.831731,0,1,Men
W03377,IT · Milan,IT,Tech,L2,Tech L2,Cat B,185,Permanent,Hybrid,1.0,2080,44400,0,0,0,0,0,44400,21.346154,21.346154,0,3,Women
W03378,IT · Milan,IT,Tech,L3,Tech L3,Cat D,255,Fixed-term,Hybrid,1.0,2080,57650,3110,0,0,0,3110,60760,27.716346,29.211538,1,4,Women
W03379,IT · Milan,IT,Customer Service,L3,Customer Service L3,Cat D,280,Permanent,Remote,1.0,2080,38850,2240,0,0,0,2240,41090,18.677885,19.754808,1,3,Women
W03380,ES · Barcelona,ES,Customer Service,L2,Customer Service L2,Cat C,210,Permanent,Remote,1.0,2080,27450,0,0,0,0,0,27450,13.197115,13.197115,0,1,Women
W03381,IT · Milan,IT,Customer Service,L1,Customer Service L1,Cat B,175,Permanent,Hybrid,1.0,2080,27050,0,0,0,0,0,27050,13.004808,13.004808,0,1,Women
W03382,PL · Kraków,PL,Operations,L4,Operations L4,Cat E,335,Permanent,Hybrid,1.0,2080,38100,3870,0,0,0,3870,41970,18.317308,20.177885,1,4,Women
W03383,PL · Kraków,PL,Tech,L3,Tech L3,Cat D,255,Permanent,Hybrid,1.0,2080,46950,1130,0,0,0,1130,48080,22.572115,23.115385,1,4,Men
W03384,IT · Milan,IT,Sales,L4,Sales L4,Cat E,320,Permanent,Hybrid,1.0,2080,56450,4530,8590,0,0,13120,69570,27.139423,33.447115,1,4,Men
W03385,IT · Milan,IT,Operations,L1,Operations L1,Cat B,190,Permanent,Remote,1.0,2080,26150,0,0,0,0,0,26150,12.572115,12.572115,0,1,Men
W03386,DE · Munich,DE,Tech,L2,Tech L2,Cat B,185,Permanent,Onsite,1.0,2080,59450,0,0,0,0,0,59450,28.581731,28.581731,0,3,Women
W03387,DE · Munich,DE,Customer Service,L1,Customer Service L1,Cat B,175,Permanent,Onsite,1.0,2080,29000,0,0,1800,0,1800,30800,13.942308,14.807692,1,1,Men
W03388,DE · Munich,DE,Customer Service,L4,Customer Service L4,Cat E,320,Permanent,Hybrid,1.0,2080,77350,7400,0,0,0,7400,84750,37.1875,40.745192,1,4,Men
W03389,DE · Munich,DE,Operations,L2,Operations L2,Cat C,225,Permanent,Hybrid,1.0,2080,42650,0,0,0,0,0,42650,20.504808,20.504808,0,1,Women
W03390,IT · Milan,IT,Finance,L2,Finance L2,Cat B,185,Permanent,Hybrid,1.0,2080,33950,0,0,0,0,0,33950,16.322115,16.322115,0,2,Men
W03391,DE · Munich,DE,Operations,L4,Operations L4,Cat E,335,Permanent,Remote,1.0,2080,75200,5660,0,0,0,5660,80860,36.153846,38.875,1,4,Men
W03393,IT · Milan,IT,Finance,L2,Finance L2,Cat B,185,Fixed-term,Hybrid,1.0,2080,31000,0,0,0,0,0,31000,14.903846,14.903846,0,2,Men
W03394,PL · Kraków,PL,Customer Service,L2,Customer Service L2,Cat C,210,Fixed-term,Hybrid,1.0,2080,23950,0,0,0,0,0,23950,11.514423,11.514423,0,2,Women
W03395,DE · Munich,DE,Operations,L2,Operations L2,Cat C,225,Permanent,Hybrid,1.0,2080,50100,0,0,0,0,0,50100,24.086538,24.086538,0,2,Men
W03396,DE · Munich,DE,Customer Service,L1,Customer Service L1,Cat B,175,Permanent,Remote,1.0,2080,32350,0,0,0,0,0,32350,15.552885,15.552885,0,1,Women
W03398,DE · Munich,DE,Customer Service,L3,Customer Service L3,Cat D,280,Fixed-term,Onsite,1.0,2080,51900,2660,0,1800,0,4460,56360,24.951923,27.096154,1,3,Men
W03399,IT · Milan,IT,Finance,L4,Finance L4,Cat E,325,Permanent,Hybrid,1.0,2080,48700,3740,0,0,0,3740,52440,23.413462,25.211538,1,4,Women
W03400,DE · Munich,DE,Customer Service,L3,Customer Service L3,Cat D,280,Permanent,Hybrid,1.0,2080,57150,1370,0,0,0,1370,58520,27.475962,28.134615,1,3,Women
W03401,DE · Munich,DE,Customer Service,L1,Customer Service L1,Cat B,175,Permanent,Onsite,1.0,2080,28800,0,0,1800,0,1800,30600,13.846154,14.711538,1,1,Women
W03402,ES · Barcelona,ES,Tech,L3,Tech L3,Cat D,255,Permanent,Onsite,1.0,2080,48900,2440,0,0,0,2440,51340,23.509615,24.682692,1,4,Men
W03403,PL · Kraków,PL,Operations,L3,Operations L3,Cat D,295,Permanent,Remote,1.0,2080,26700,1260,0,0,0,1260,27960,12.836538,13.442308,1,2,Women
W03405,ES · Barcelona,ES,HR,L2,HR L2,Cat B,185,Fixed-term,Hybrid,1.0,2080,18500,0,0,0,0,0,18500,8.894231,8.894231,0,1,Women
W03406,IT · Milan,IT,Operations,L1,Operations L1,Cat B,190,Permanent,Remote,1.0,2080,23200,0,0,0,0,0,23200,11.153846,11.153846,0,1,Women
W03407,ES · Barcelona,ES,Customer Service,L3,Customer Service L3,Cat D,280,Permanent,Hybrid,1.0,2080,31750,810,0,0,0,810,32560,15.264423,15.653846,1,2,Women
W03408,PL · Kraków,PL,Tech,L4,Tech L4,Cat E,325,Permanent,Onsite,1.0,2080,42250,3360,0,0,0,3360,45610,20.3125,21.927885,1,4,Men
W03409,PL · Kraków,PL,HR,L4,HR L4,Cat E,325,Permanent,Onsite,1.0,2080,48500,1720,0,0,0,1720,50220,23.317308,24.144231,1,4,Men
W03410,IT · Milan,IT,Tech,L3,Tech L3,Cat D,255,Permanent,Onsite,1.0,2080,51950,2670,0,0,0,2670,54620,24.975962,26.259615,1,4,Women
W03411,IT · Milan,IT,HR,L2,HR L2,Cat B,185,Fixed-term,Onsite,1.0,2080,31850,0,0,0,0,0,31850,15.3125,15.3125,0,2,Men
W03412,ES · Barcelona,ES,Operations,L1,Operations L1,Cat B,190,Permanent,Hybrid,1.0,2080,25500,0,0,0,0,0,25500,12.259615,12.259615,0,1,Women
W03414,IT · Milan,IT,Tech,L2,Tech L2,Cat B,185,Permanent,Hybrid,1.0,2080,43150,0,0,0,0,0,43150,20.745192,20.745192,0,3,Men
W03415,PL · Kraków,PL,Tech,L3,Tech L3,Cat D,255,Permanent,Hybrid,1.0,2080,38600,0,0,0,0,0,38600,18.557692,18.557692,0,3,Men
W03416,ES · Barcelona,ES,Operations,L2,Operations L2,Cat C,225,Permanent,Onsite,1.0,2080,30400,0,0,1200,0,1200,31600,14.615385,15.192308,1,2,Women
W03417,PL · Kraków,PL,Customer Service,L5,Customer Service L5,Cat F,340,Permanent,Remote,1.0,2080,58500,7960,0,0,4200,12160,70660,28.125,33.971154,1,4,Men
W03418,PL · Kraków,PL,Customer Service,L2,Customer Service L2,Cat C,210,Permanent,Hybrid,1.0,2080,24700,0,0,0,0,0,24700,11.875,11.875,0,2,Men
W03419,DE · Munich,DE,Customer Service,L4,Customer Service L4,Cat E,320,Permanent,Hybrid,0.8,1664,47320,3870,0,0,0,3870,51190,28.4375,30.763221,1,3,Men
W03420,ES · Barcelona,ES,Operations,L2,Operations L2,Cat C,225,Fixed-term,Hybrid,1.0,2080,26150,0,0,0,0,0,26150,12.572115,12.572115,0,1,Women
W03421,IT · Milan,IT,Tech,L4,Tech L4,Cat E,325,Permanent,Onsite,1.0,2080,71650,6000,0,0,0,6000,77650,34.447115,37.331731,1,4,Men
W03422,IT · Milan,IT,Finance,L4,Finance L4,Cat E,325,Permanent,Hybrid,1.0,2080,60650,4510,0,0,0,4510,65160,29.158654,31.326923,1,4,Men
W03423,DE · Munich,DE,Operations,L4,Operations L4,Cat E,335,Permanent,Hybrid,1.0,2080,75450,2900,0,0,0,2900,78350,36.274038,37.668269,1,4,Men
W03424,ES · Barcelona,ES,Customer Service,L4,Customer Service L4,Cat E,320,Permanent,Hybrid,1.0,2080,46850,5860,0,0,0,5860,52710,22.524038,25.341346,1,4,Women
W03425,IT · Milan,IT,Tech,L5,Tech L5,Cat F,340,Permanent,Hybrid,1.0,2080,93350,13980,0,0,6000,19980,113330,44.879808,54.485577,1,4,Men
W03426,IT · Milan,IT,Operations,L2,Operations L2,Cat C,225,Permanent,Hybrid,0.8,1664,22640,0,0,0,0,0,22640,13.605769,13.605769,0,1,Women
W03427,IT · Milan,IT,Operations,L3,Operations L3,Cat D,295,Permanent,Remote,0.8,1664,27960,2260,0,0,0,2260,30220,16.802885,18.161058,1,3,Women
W03428,DE · Munich,DE,Customer Service,L1,Customer Service L1,Cat B,175,Permanent,Hybrid,1.0,2080,34650,0,0,0,0,0,34650,16.658654,16.658654,0,1,Men
W03429,ES · Barcelona,ES,Operations,L2,Operations L2,Cat C,225,Permanent,Hybrid,1.0,2080,27650,0,0,0,0,0,27650,13.293269,13.293269,0,1,Women
W03431,PL · Kraków,PL,HR,L3,HR L3,Cat D,255,Permanent,Hybrid,1.0,2080,36600,2040,0,0,0,2040,38640,17.596154,18.576923,1,3,Women
W03432,IT · Milan,IT,Tech,L1,Tech L1,Cat A,150,Permanent,Hybrid,1.0,2080,35650,0,0,0,0,0,35650,17.139423,17.139423,0,2,Women
W03433,IT · Milan,IT,Customer Service,L5,Customer Service L5,Cat F,340,Permanent,Hybrid,1.0,2080,68900,8400,0,0,6000,14400,83300,33.125,40.048077,1,4,Men
W03434,PL · Kraków,PL,Finance,L1,Finance L1,Cat A,115,Permanent,Remote,1.0,2080,25200,0,0,0,0,0,25200,12.115385,12.115385,0,2,Men
W03436,IT · Milan,IT,HR,L2,HR L2,Cat B,185,Permanent,Hybrid,1.0,2080,34100,0,0,0,0,0,34100,16.394231,16.394231,0,2,Men
W03437,ES · Barcelona,ES,Operations,L6,Operations L6,Cat G,410,Permanent,Hybrid,1.0,2080,86000,18640,0,0,5400,24040,110040,41.346154,52.903846,1,4,Men
W03438,ES · Barcelona,ES,HR,L3,HR L3,Cat D,255,Permanent,Onsite,1.0,2080,38500,1960,0,0,0,1960,40460,18.509615,19.451923,1,3,Men
W03439,PL · Kraków,PL,Operations,L2,Operations L2,Cat C,225,Fixed-term,Remote,1.0,2080,29750,0,0,0,0,0,29750,14.302885,14.302885,0,2,Men
W03440,DE · Munich,DE,Finance,L1,Finance L1,Cat A,115,Permanent,Onsite,1.0,2080,40600,0,0,0,0,0,40600,19.519231,19.519231,0,1,Women
W03441,PL · Kraków,PL,Tech,L5,Tech L5,Cat F,340,Permanent,Hybrid,1.0,2080,81950,4900,0,0,4200,9100,91050,39.399038,43.774038,1,4,Women
W03442,ES · Barcelona,ES,Operations,L2,Operations L2,Cat C,225,Permanent,Onsite,1.0,2080,26150,0,0,1200,0,1200,27350,12.572115,13.149038,1,1,Women
W03444,IT · Milan,IT,Operations,L3,Operations L3,Cat D,295,Fixed-term,Hybrid,1.0,2080,44350,2720,0,0,0,2720,47070,21.322115,22.629808,1,3,Men
W03445,PL · Kraków,PL,Tech,L1,Tech L1,Cat A,150,Fixed-term,Hybrid,1.0,2080,30400,0,0,0,0,0,30400,14.615385,14.615385,0,3,Women
W03447,IT · Milan,IT,Customer Service,L5,Customer Service L5,Cat F,340,Permanent,Onsite,0.8,1664,52200,9480,0,0,6000,15480,67680,31.370192,40.673077,1,4,Women
W03448,DE · Munich,DE,Customer Service,L2,Customer Service L2,Cat C,210,Permanent,Hybrid,1.0,2080,41700,0,0,0,0,0,41700,20.048077,20.048077,0,1,Men
W03449,DE · Munich,DE,Customer Service,L1,Customer Service L1,Cat B,175,Permanent,Onsite,1.0,2080,30650,0,0,1800,0,1800,32450,14.735577,15.600962,1,1,Women
W03450,PL · Kraków,PL,Operations,L3,Operations L3,Cat D,295,Permanent,Hybrid,1.0,2080,40700,1020,0,0,0,1020,41720,19.567308,20.057692,1,4,Men
W03451,PL · Kraków,PL,HR,L3,HR L3,Cat D,255,Fixed-term,Hybrid,1.0,2080,31450,720,0,0,0,720,32170,15.120192,15.466346,1,3,Men
W03452,ES · Barcelona,ES,Sales,L4,Sales L4,Cat E,320,Permanent,Remote,1.0,2080,55350,5350,10610,0,0,15960,71310,26.610577,34.283654,1,4,Men
W03453,IT · Milan,IT,Customer Service,L2,Customer Service L2,Cat C,210,Permanent,Remote,1.0,2080,30000,0,0,0,0,0,30000,14.423077,14.423077,0,2,Men
W03454,ES · Barcelona,ES,Sales,L3,Sales L3,Cat D,285,Permanent,Hybrid,1.0,2080,43400,2170,5870,0,0,8040,51440,20.865385,24.730769,1,4,Men
W03455,PL · Kraków,PL,Operations,L5,Operations L5,Cat F,340,Permanent,Remote,0.8,1664,47880,6340,0,0,4200,10540,58420,28.774038,35.108173,1,4,Men
W03456,DE · Munich,DE,Sales,L2,Sales L2,Cat C,215,Permanent,Hybrid,1.0,2080,54850,0,8400,0,0,8400,63250,26.370192,30.408654,1,3,Women
W03457,DE · Munich,DE,Sales,L2,Sales L2,Cat C,215,Permanent,Onsite,1.0,2080,42500,0,5480,0,0,5480,47980,20.432692,23.067308,1,2,Women
W03458,DE · Munich,DE,Customer Service,L4,Customer Service L4,Cat E,320,Permanent,Hybrid,1.0,2080,78950,6110,0,0,0,6110,85060,37.956731,40.894231,1,4,Men
W03459,ES · Barcelona,ES,HR,L4,HR L4,Cat E,325,Fixed-term,Hybrid,0.8,1664,38400,1600,0,0,0,1600,40000,23.076923,24.038462,1,4,Men
W03460,DE · Munich,DE,Tech,L3,Tech L3,Cat D,255,Permanent,Remote,1.0,2080,80950,1930,0,0,0,1930,82880,38.918269,39.846154,1,4,Men
W03461,PL · Kraków,PL,HR,L2,HR L2,Cat B,185,Fixed-term,Hybrid,0.8,1664,23680,0,0,0,0,0,23680,14.230769,14.230769,0,2,Women
W03462,PL · Kraków,PL,Customer Service,L3,Customer Service L3,Cat D,280,Permanent,Onsite,1.0,2080,28650,1840,0,840,0,2680,31330,13.774038,15.0625,1,3,Women
W03463,DE · Munich,DE,Customer Service,L1,Customer Service L1,Cat B,175,Fixed-term,Hybrid,1.0,2080,33950,0,0,0,0,0,33950,16.322115,16.322115,0,1,Men
W03464,IT · Milan,IT,Sales,L4,Sales L4,Cat E,320,Fixed-term,Onsite,1.0,2080,56100,6090,7770,0,0,13860,69960,26.971154,33.634615,1,4,Women
W03465,IT · Milan,IT,Finance,L1,Finance L1,Cat A,115,Permanent,Remote,1.0,2080,32350,0,0,0,0,0,32350,15.552885,15.552885,0,2,Men
W03467,IT · Milan,IT,Finance,L5,Finance L5,Cat F,340,Permanent,Onsite,1.0,2080,88600,13320,0,0,6000,19320,107920,42.596154,51.884615,1,4,Men
W03468,IT · Milan,IT,Operations,L1,Operations L1,Cat B,190,Fixed-term,Onsite,1.0,2080,26000,0,0,1320,0,1320,27320,12.5,13.134615,1,1,Women
W03470,IT · Milan,IT,Sales,L1,Sales L1,Cat A,145,Permanent,Onsite,1.0,2080,27800,0,3890,0,0,3890,31690,13.365385,15.235577,1,2,Men
W03471,DE · Munich,DE,Operations,L4,Operations L4,Cat E,335,Fixed-term,Hybrid,1.0,2080,72900,3030,0,0,0,3030,75930,35.048077,36.504808,1,4,Men
W03473,ES · Barcelona,ES,Sales,L1,Sales L1,Cat A,145,Permanent,Hybrid,1.0,2080,27650,0,3900,0,0,3900,31550,13.293269,15.168269,1,2,Men
W03474,PL · Kraków,PL,Operations,L3,Operations L3,Cat D,295,Permanent,Hybrid,1.0,2080,27050,1240,0,0,0,1240,28290,13.004808,13.600962,1,2,Women
W03475,IT · Milan,IT,Operations,L3,Operations L3,Cat D,295,Permanent,Onsite,1.0,2080,51750,2450,0,1320,0,3770,55520,24.879808,26.692308,1,4,Women
W03476,IT · Milan,IT,Customer Service,L6,Customer Service L6,Cat G,410,Permanent,Onsite,1.0,2080,96450,18460,0,0,6000,24460,120910,46.370192,58.129808,1,4,Women
W03477,PL · Kraków,PL,Sales,L4,Sales L4,Cat E,320,Permanent,Remote,1.0,2080,44500,3410,3990,0,0,7400,51900,21.394231,24.951923,1,4,Women
W03478,DE · Munich,DE,Sales,L3,Sales L3,Cat D,285,Permanent,Onsite,1.0,2080,75350,4250,12010,0,0,16260,91610,36.225962,44.043269,1,4,Men
W03479,IT · Milan,IT,Finance,L2,Finance L2,Cat B,185,Permanent,Remote,1.0,2080,30850,0,0,0,0,0,30850,14.831731,14.831731,0,2,Women
W03481,IT · Milan,IT,Tech,L1,Tech L1,Cat A,150,Permanent,Remote,1.0,2080,34850,0,0,0,0,0,34850,16.754808,16.754808,0,2,Men
W03482,ES · Barcelona,ES,Operations,L4,Operations L4,Cat E,335,Permanent,Onsite,1.0,2080,50550,3810,0,0,0,3810,54360,24.302885,26.134615,1,4,Men
W03483,DE · Munich,DE,Customer Service,L3,Customer Service L3,Cat D,280,Fixed-term,Remote,1.0,2080,58350,2730,0,0,0,2730,61080,28.052885,29.365385,1,3,Men
