worker_id,entity,country,site,department,job_level,role,gender,contract_type,work_model,fte,weekly_hours,performance_rating,base_pay,bonus,commission,shift_allowance,car_allowance
W03025,IT · Milan,IT,Milan,Customer Service,L2,Customer Service L2,F,Permanent,Remote,1.0,40,3,27400,0,0,0,0
W03026,IT · Milan,IT,Milan,Tech,L2,Tech L2,F,Permanent,Onsite,1.0,40,2,43100,0,0,0,0
W03027,ES · Barcelona,ES,Barcelona,Customer Service,L2,Customer Service L2,F,Permanent,Hybrid,1.0,40,2,27100,0,0,0,0
W03028,PL · Kraków,PL,Krakow,Finance,L5,Finance L5,M,Permanent,Hybrid,1.0,40,3,76700,7900,0,0,4200
W03029,DE · Munich,DE,Munich,Customer Service,L3,Customer Service L3,F,Permanent,Remote,1.0,40,2,56550,1500,0,0,0
W03031,DE · Munich,DE,Munich,Operations,L1,Operations L1,M,Permanent,Remote,1.0,40,3,29700,0,0,0,0
W03032,DE · Munich,DE,Munich,Tech,L4,Tech L4,F,Permanent,Hybrid,1.0,40,5,101800,12180,0,0,0
W03033,ES · Barcelona,ES,Barcelona,Sales,L3,Sales L3,M,Permanent,Remote,0.8,32,3,32680,1680,6080,0,0
W03034,IT · Milan,IT,Milan,Customer Service,L6,Customer Service L6,F,Permanent,Onsite,1.0,40,2,68950,6700,0,0,6000
W03035,DE · Munich,DE,Munich,Finance,L1,Finance L1,M,Permanent,Onsite,1.0,40,4,40900,0,0,0,0
W03036,DE · Munich,DE,Munich,Customer Service,L2,Customer Service L2,F,Permanent,Hybrid,1.0,40,3,44250,0,0,0,0
W03037,PL · Kraków,PL,Krakow,Tech,L2,Tech L2,M,Fixed-term,Hybrid,1.0,40,3,35800,0,0,0,0
W03038,PL · Kraków,PL,Krakow,Operations,L2,Operations L2,F,Fixed-term,Remote,1.0,40,4,19400,0,0,0,0
W03039,IT · Milan,IT,Milan,Finance,L6,Finance L6,M,Permanent,Hybrid,1.0,40,4,110100,26020,0,0,6000
W03041,PL · Kraków,PL,Krakow,Customer Service,L3,Customer Service L3,F,Permanent,Hybrid,1.0,40,3,23050,1100,0,0,0
W03042,DE · Munich,DE,Munich,Customer Service,L1,Customer Service L1,F,Fixed-term,Remote,1.0,40,2,35400,0,0,0,0
W03043,IT · Milan,IT,Milan,Operations,L3,Operations L3,F,Permanent,Hybrid,1.0,40,3,40450,1980,0,0,0
W03046,PL · Kraków,PL,Krakow,Tech,L3,Tech L3,M,Fixed-term,Onsite,1.0,40,4,39950,2610,0,0,0
W03049,PL · Kraków,PL,Krakow,Tech,L2,Tech L2,M,Permanent,Hybrid,1.0,40,3,32550,0,0,0,0
W03051,PL · Kraków,PL,Krakow,Tech,L3,Tech L3,M,Permanent,Hybrid,1.0,40,3,39600,1920,0,0,0
W03053,IT · Milan,IT,Milan,Customer Service,L2,Customer Service L2,F,Permanent,Hybrid,1.0,40,3,25400,0,0,0,0
W03054,PL · Kraków,PL,Krakow,Sales,L3,Sales L3,M,Fixed-term,Remote,1.0,40,3,37100,1930,4510,0,0
W03055,PL · Kraków,PL,Krakow,Operations,L1,Operations L1,F,Fixed-term,Remote,1.0,40,3,21800,0,0,0,0
W03057,IT · Milan,IT,Milan,Tech,L2,Tech L2,M,Permanent,Onsite,1.0,40,3,43000,0,0,0,0
W03058,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,F,Permanent,Hybrid,1.0,40,3,20050,0,0,0,0
W03059,PL · Kraków,PL,Krakow,Operations,L1,Operations L1,F,Permanent,Hybrid,1.0,40,3,17250,0,0,0,0
W03060,DE · Munich,DE,Munich,Operations,L1,Operations L1,M,Permanent,Remote,1.0,40,2,41700,0,0,0,0
W03061,PL · Kraków,PL,Krakow,Operations,L3,Operations L3,M,Permanent,Hybrid,1.0,40,4,36750,2300,0,0,0
W03062,ES · Barcelona,ES,Barcelona,Tech,L4,Tech L4,F,Permanent,Onsite,1.0,40,4,64750,6510,0,0,0
W03063,DE · Munich,DE,Munich,Customer Service,L4,Customer Service L4,M,Permanent,Hybrid,1.0,40,1,65400,0,0,0,0
W03064,PL · Kraków,PL,Krakow,Operations,L1,Operations L1,F,Permanent,Hybrid,1.0,40,3,16900,0,0,0,0
W03065,IT · Milan,IT,Milan,Finance,L3,Finance L3,F,Fixed-term,Hybrid,1.0,40,2,49600,1280,0,0,0
W03069,PL · Kraków,PL,Krakow,Operations,L2,Operations L2,M,Permanent,Hybrid,1.0,40,4,25700,0,0,0,0
W03070,IT · Milan,IT,Milan,Sales,L1,Sales L1,F,Permanent,Hybrid,1.0,40,3,26800,0,2950,0,0
W03072,PL · Kraków,PL,Krakow,Tech,L1,Tech L1,F,Permanent,Remote,0.8,32,4,19160,0,0,0,0
W03073,DE · Munich,DE,Munich,Customer Service,L2,Customer Service L2,M,Fixed-term,Onsite,1.0,40,4,42350,0,0,1800,0
W03074,PL · Kraków,PL,Krakow,Tech,L1,Tech L1,M,Permanent,Hybrid,1.0,40,2,28300,0,0,0,0
W03075,DE · Munich,DE,Munich,Sales,L3,Sales L3,M,Fixed-term,Onsite,1.0,40,3,60100,3130,6740,0,0
W03076,IT · Milan,IT,Milan,Customer Service,L4,Customer Service L4,F,Permanent,Hybrid,1.0,40,3,44850,3780,0,0,0
W03077,PL · Kraków,PL,Krakow,Customer Service,L5,Customer Service L5,M,Permanent,Hybrid,1.0,40,4,52700,8670,0,0,4200
W03078,IT · Milan,IT,Milan,Tech,L2,Tech L2,M,Permanent,Onsite,1.0,40,3,46100,0,0,0,0
W03079,IT · Milan,IT,Milan,Tech,L1,Tech L1,M,Permanent,Hybrid,1.0,40,3,30700,0,0,0,0
W03080,ES · Barcelona,ES,Barcelona,Tech,L1,Tech L1,M,Permanent,Onsite,1.0,40,3,33400,0,0,0,0
W03082,PL · Kraków,PL,Krakow,Tech,L5,Tech L5,M,Permanent,Onsite,1.0,40,4,79700,12960,0,0,4200
W03083,IT · Milan,IT,Milan,HR,L1,HR L1,F,Permanent,Onsite,1.0,40,2,24450,0,0,0,0
W03084,DE · Munich,DE,Munich,Operations,L2,Operations L2,M,Permanent,Onsite,1.0,40,3,43550,0,0,1800,0
W03085,PL · Kraków,PL,Krakow,Operations,L5,Operations L5,M,Permanent,Remote,1.0,40,4,53550,8360,0,0,4200
W03086,PL · Kraków,PL,Krakow,Tech,L1,Tech L1,F,Permanent,Onsite,1.0,40,3,24650,0,0,0,0
W03087,PL · Kraków,PL,Krakow,Operations,L3,Operations L3,M,Permanent,Remote,1.0,40,3,29100,1530,0,0,0
W03088,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,M,Permanent,Onsite,1.0,40,3,24850,0,0,840,0
W03089,PL · Kraków,PL,Krakow,Operations,L2,Operations L2,M,Permanent,Hybrid,1.0,40,4,26900,0,0,0,0
W03090,ES · Barcelona,ES,Barcelona,Customer Service,L4,Customer Service L4,F,Permanent,Remote,1.0,40,3,51200,4170,0,0,0
W03091,ES · Barcelona,ES,Barcelona,Tech,L1,Tech L1,M,Permanent,Hybrid,1.0,40,3,27650,0,0,0,0
W03092,PL · Kraków,PL,Krakow,Operations,L4,Operations L4,F,Permanent,Hybrid,1.0,40,3,44750,3600,0,0,0
W03093,ES · Barcelona,ES,Barcelona,Customer Service,L1,Customer Service L1,M,Permanent,Hybrid,0.8,32,2,15800,0,0,0,0
W03095,DE · Munich,DE,Munich,Sales,L2,Sales L2,F,Permanent,Remote,1.0,40,5,51050,0,5530,0,0
W03096,ES · Barcelona,ES,Barcelona,Customer Service,L2,Customer Service L2,M,Permanent,Onsite,1.0,40,1,30100,0,0,1200,0
W03097,ES · Barcelona,ES,Barcelona,Customer Service,L2,Customer Service L2,M,Permanent,Onsite,1.0,40,3,31850,0,0,1200,0
W03098,IT · Milan,IT,Milan,Customer Service,L1,Customer Service L1,F,Permanent,Hybrid,1.0,40,3,25000,0,0,0,0
W03099,DE · Munich,DE,Munich,Operations,L2,Operations L2,M,Permanent,Onsite,1.0,40,2,48700,0,0,1800,0
W03100,DE · Munich,DE,Munich,Operations,L4,Operations L4,F,Permanent,Onsite,1.0,40,3,77650,6270,0,0,0
W03101,ES · Barcelona,ES,Barcelona,Operations,L2,Operations L2,M,Permanent,Hybrid,1.0,40,3,26650,0,0,0,0
W03102,DE · Munich,DE,Munich,Customer Service,L1,Customer Service L1,M,Permanent,Remote,1.0,40,2,33100,0,0,0,0
W03104,IT · Milan,IT,Milan,Customer Service,L3,Customer Service L3,F,Permanent,Hybrid,1.0,40,4,40750,2410,0,0,0
W03105,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,M,Permanent,Onsite,1.0,40,3,23800,0,0,840,0
W03106,ES · Barcelona,ES,Barcelona,Tech,L1,Tech L1,F,Fixed-term,Remote,1.0,40,3,24900,0,0,0,0
W03107,PL · Kraków,PL,Krakow,Tech,L1,Tech L1,M,Permanent,Hybrid,1.0,40,4,28750,0,0,0,0
W03108,IT · Milan,IT,Milan,Customer Service,L5,Customer Service L5,F,Permanent,Hybrid,1.0,40,3,71200,9480,0,0,6000
W03109,IT · Milan,IT,Milan,Finance,L3,Finance L3,F,Permanent,Onsite,0.8,32,2,38000,910,0,0,0
W03110,DE · Munich,DE,Munich,HR,L4,HR L4,F,Permanent,Hybrid,1.0,40,3,72450,5890,0,0,0
W03111,ES · Barcelona,ES,Barcelona,Tech,L2,Tech L2,F,Fixed-term,Hybrid,0.8,32,4,23280,0,0,0,0
W03112,ES · Barcelona,ES,Barcelona,Operations,L1,Operations L1,M,Permanent,Onsite,1.0,40,3,27750,0,0,1200,0
W03113,IT · Milan,IT,Milan,Customer Service,L2,Customer Service L2,M,Permanent,Hybrid,1.0,40,5,31250,0,0,0,0
W03114,DE · Munich,DE,Munich,Operations,L5,Operations L5,M,Permanent,Remote,1.0,40,2,114400,7260,0,0,7200
W03115,IT · Milan,IT,Milan,Customer Service,L1,Customer Service L1,F,Permanent,Remote,1.0,40,4,22200,0,0,0,0
W03116,PL · Kraków,PL,Krakow,Operations,L1,Operations L1,F,Permanent,Hybrid,1.0,40,3,15000,0,0,0,0
W03117,PL · Kraków,PL,Krakow,Operations,L1,Operations L1,F,Permanent,Remote,1.0,40,4,20100,0,0,0,0
W03118,PL · Kraków,PL,Krakow,Tech,L2,Tech L2,F,Permanent,Hybrid,1.0,40,4,32150,0,0,0,0
W03119,DE · Munich,DE,Munich,Sales,L3,Sales L3,M,Permanent,Hybrid,1.0,40,4,68700,3760,13330,0,0
W03120,DE · Munich,DE,Munich,Customer Service,L1,Customer Service L1,M,Permanent,Hybrid,1.0,40,4,33100,0,0,0,0
W03121,DE · Munich,DE,Munich,Customer Service,L1,Customer Service L1,M,Permanent,Remote,1.0,40,2,31800,0,0,0,0
W03123,DE · Munich,DE,Munich,HR,L2,HR L2,F,Permanent,Onsite,1.0,40,3,51200,0,0,0,0
W03124,PL · Kraków,PL,Krakow,HR,L1,HR L1,F,Permanent,Onsite,1.0,40,4,17950,0,0,0,0
W03125,PL · Kraków,PL,Krakow,Customer Service,L1,Customer Service L1,M,Permanent,Hybrid,1.0,40,3,19300,0,0,0,0
W03126,IT · Milan,IT,Milan,Customer Service,L4,Customer Service L4,F,Permanent,Remote,1.0,40,3,48350,4020,0,0,0
W03127,PL · Kraków,PL,Krakow,Customer Service,L3,Customer Service L3,F,Fixed-term,Hybrid,1.0,40,3,31100,1570,0,0,0
W03128,PL · Kraków,PL,Krakow,Operations,L5,Operations L5,M,Permanent,Hybrid,1.0,40,4,51550,7850,0,0,4200
W03129,IT · Milan,IT,Milan,Operations,L2,Operations L2,F,Permanent,Hybrid,1.0,40,4,31350,0,0,0,0
W03131,IT · Milan,IT,Milan,Customer Service,L1,Customer Service L1,M,Permanent,Remote,1.0,40,4,22450,0,0,0,0
W03132,DE · Munich,DE,Munich,Operations,L3,Operations L3,M,Permanent,Hybrid,1.0,40,3,55850,2880,0,0,0
W03133,IT · Milan,IT,Milan,Tech,L2,Tech L2,F,Permanent,Onsite,1.0,40,3,45550,0,0,0,0
W03134,DE · Munich,DE,Munich,Operations,L3,Operations L3,M,Fixed-term,Remote,1.0,40,3,54350,2580,0,0,0
W03135,ES · Barcelona,ES,Barcelona,Operations,L3,Operations L3,M,Permanent,Hybrid,1.0,40,4,36300,2150,0,0,0
W03137,IT · Milan,IT,Milan,Tech,L2,Tech L2,F,Permanent,Onsite,1.0,40,2,41350,0,0,0,0
W03138,IT · Milan,IT,Milan,Tech,L5,Tech L5,M,Permanent,Onsite,1.0,40,3,102550,12640,0,0,6000
W03139,DE · Munich,DE,Munich,Operations,L6,Operations L6,M,Permanent,Hybrid,1.0,40,5,142050,40110,0,0,7200
W03140,DE · Munich,DE,Munich,Operations,L3,Operations L3,M,Permanent,Hybrid,1.0,40,3,56100,2600,0,0,0
W03141,IT · Milan,IT,Milan,Finance,L3,Finance L3,M,Permanent,Hybrid,1.0,40,3,50950,2520,0,0,0
W03142,PL · Kraków,PL,Krakow,Finance,L4,Finance L4,M,Permanent,Onsite,0.8,32,2,43560,1890,0,0,0
W03143,DE · Munich,DE,Munich,Tech,L1,Tech L1,F,Permanent,Onsite,1.0,40,3,46950,0,0,0,0
W03144,DE · Munich,DE,Munich,Customer Service,L1,Customer Service L1,F,Permanent,Onsite,1.0,40,3,29650,0,0,1800,0
W03145,IT · Milan,IT,Milan,Tech,L1,Tech L1,M,Permanent,Hybrid,1.0,40,5,32000,0,0,0,0
W03146,ES · Barcelona,ES,Barcelona,Customer Service,L1,Customer Service L1,F,Fixed-term,Hybrid,1.0,40,3,20200,0,0,0,0
W03147,IT · Milan,IT,Milan,Finance,L6,Finance L6,M,Permanent,Hybrid,1.0,40,3,111500,22260,0,0,6000
W03148,PL · Kraków,PL,Krakow,Customer Service,L1,Customer Service L1,F,Permanent,Hybrid,1.0,40,3,17400,0,0,0,0
W03149,PL · Kraków,PL,Krakow,Tech,L1,Tech L1,F,Permanent,Hybrid,1.0,40,2,28000,0,0,0,0
W03150,ES · Barcelona,ES,Barcelona,Sales,L6,Sales L6,M,Permanent,Onsite,1.0,40,3,106400,19390,9300,0,5400
W03151,PL · Kraków,PL,Krakow,Tech,L2,Tech L2,M,Permanent,Hybrid,1.0,40,3,28950,0,0,0,0
W03152,IT · Milan,IT,Milan,Sales,L3,Sales L3,F,Permanent,Hybrid,1.0,40,3,42400,2410,6220,0,0
W03153,DE · Munich,DE,Munich,Finance,L2,Finance L2,F,Permanent,Hybrid,1.0,40,3,54900,0,0,0,0
W03154,PL · Kraków,PL,Krakow,Sales,L3,Sales L3,F,Permanent,Hybrid,1.0,40,3,31350,1550,3610,0,0
W03155,DE · Munich,DE,Munich,Finance,L1,Finance L1,M,Permanent,Onsite,1.0,40,5,40750,0,0,0,0
W03157,PL · Kraków,PL,Krakow,Customer Service,L5,Customer Service L5,F,Fixed-term,Onsite,1.0,40,3,52150,6000,0,0,4200
W03158,IT · Milan,IT,Milan,Finance,L4,Finance L4,M,Permanent,Remote,1.0,40,3,56100,4800,0,0,0
W03159,IT · Milan,IT,Milan,Finance,L1,Finance L1,M,Permanent,Hybrid,1.0,40,4,29650,0,0,0,0
W03162,DE · Munich,DE,Munich,Customer Service,L5,Customer Service L5,M,Permanent,Hybrid,1.0,40,2,101400,6310,0,0,7200
W03163,IT · Milan,IT,Milan,Finance,L5,Finance L5,M,Permanent,Remote,1.0,40,3,83550,9510,0,0,6000
W03164,PL · Kraków,PL,Krakow,Sales,L2,Sales L2,M,Permanent,Onsite,1.0,40,3,27900,0,3250,0,0
W03165,IT · Milan,IT,Milan,Operations,L1,Operations L1,M,Fixed-term,Hybrid,1.0,40,4,23250,0,0,0,0
W03166,IT · Milan,IT,Milan,Operations,L3,Operations L3,M,Permanent,Hybrid,1.0,40,1,39800,0,0,0,0
W03167,PL · Kraków,PL,Krakow,HR,L2,HR L2,F,Permanent,Onsite,0.8,32,2,23800,0,0,0,0
W03168,IT · Milan,IT,Milan,Finance,L2,Finance L2,F,Permanent,Remote,1.0,40,4,35900,0,0,0,0
W03169,PL · Kraków,PL,Krakow,Customer Service,L6,Customer Service L6,M,Permanent,Hybrid,1.0,40,3,68950,14940,0,0,4200
W03170,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,F,Fixed-term,Onsite,1.0,40,4,23000,0,0,840,0
W03171,PL · Kraków,PL,Krakow,Operations,L4,Operations L4,M,Permanent,Hybrid,1.0,40,3,44400,3410,0,0,0
W03172,ES · Barcelona,ES,Barcelona,Customer Service,L1,Customer Service L1,M,Permanent,Onsite,0.8,32,3,15520,0,0,960,0
W03173,PL · Kraków,PL,Krakow,Operations,L2,Operations L2,F,Permanent,Hybrid,1.0,40,4,22950,0,0,0,0
W03175,PL · Kraków,PL,Krakow,Customer Service,L1,Customer Service L1,M,Permanent,Onsite,1.0,40,2,18150,0,0,840,0
W03176,PL · Kraków,PL,Krakow,Operations,L5,Operations L5,F,Permanent,Remote,0.8,32,5,43320,7530,0,0,4200
W03178,PL · Kraków,PL,Krakow,Sales,L3,Sales L3,M,Permanent,Hybrid,1.0,40,3,32200,1450,5330,0,0
W03179,IT · Milan,IT,Milan,Operations,L1,Operations L1,M,Permanent,Remote,1.0,40,3,22750,0,0,0,0
W03180,IT · Milan,IT,Milan,HR,L2,HR L2,M,Fixed-term,Hybrid,1.0,40,3,33450,0,0,0,0
W03181,DE · Munich,DE,Munich,Sales,L2,Sales L2,F,Fixed-term,Hybrid,0.8,32,2,45120,0,7080,0,0
W03182,PL · Kraków,PL,Krakow,Customer Service,L3,Customer Service L3,F,Permanent,Hybrid,1.0,40,4,29900,1860,0,0,0
W03184,ES · Barcelona,ES,Barcelona,Tech,L2,Tech L2,M,Permanent,Hybrid,1.0,40,3,40550,0,0,0,0
W03185,ES · Barcelona,ES,Barcelona,Sales,L3,Sales L3,M,Permanent,Hybrid,1.0,40,4,38350,2130,4890,0,0
W03187,DE · Munich,DE,Munich,Customer Service,L1,Customer Service L1,F,Permanent,Onsite,1.0,40,2,29150,0,0,1800,0
W03188,ES · Barcelona,ES,Barcelona,Customer Service,L1,Customer Service L1,M,Fixed-term,Hybrid,1.0,40,3,16600,0,0,0,0
W03189,DE · Munich,DE,Munich,Operations,L3,Operations L3,M,Permanent,Hybrid,1.0,40,3,67100,3350,0,0,0
W03190,IT · Milan,IT,Milan,Tech,L5,Tech L5,M,Permanent,Hybrid,1.0,40,4,87700,12980,0,0,6000
W03191,PL · Kraków,PL,Krakow,Operations,L2,Operations L2,F,Fixed-term,Remote,1.0,40,3,26900,0,0,0,0
W03193,IT · Milan,IT,Milan,Customer Service,L2,Customer Service L2,M,Permanent,Hybrid,1.0,40,1,31700,0,0,0,0
W03194,PL · Kraków,PL,Krakow,Operations,L2,Operations L2,F,Permanent,Hybrid,1.0,40,3,21900,0,0,0,0
W03197,IT · Milan,IT,Milan,HR,L3,HR L3,F,Permanent,Hybrid,1.0,40,2,44700,1190,0,0,0
W03198,PL · Kraków,PL,Krakow,HR,L1,HR L1,M,Permanent,Onsite,1.0,40,3,22600,0,0,0,0
W03199,PL · Kraków,PL,Krakow,Finance,L1,Finance L1,F,Permanent,Remote,1.0,40,3,23550,0,0,0,0
W03201,ES · Barcelona,ES,Barcelona,Finance,L4,Finance L4,M,Permanent,Remote,1.0,40,4,55150,5350,0,0,0
W03202,PL · Kraków,PL,Krakow,Tech,L2,Tech L2,M,Fixed-term,Hybrid,1.0,40,2,28050,0,0,0,0
W03204,ES · Barcelona,ES,Barcelona,Customer Service,L2,Customer Service L2,F,Permanent,Hybrid,1.0,40,3,27600,0,0,0,0
W03205,PL · Kraków,PL,Krakow,Customer Service,L3,Customer Service L3,F,Permanent,Remote,1.0,40,3,32350,1740,0,0,0
W03206,DE · Munich,DE,Munich,Customer Service,L3,Customer Service L3,M,Permanent,Remote,1.0,40,3,53700,2620,0,0,0
W03207,ES · Barcelona,ES,Barcelona,Tech,L3,Tech L3,M,Fixed-term,Hybrid,1.0,40,3,51750,2420,0,0,0
W03208,DE · Munich,DE,Munich,Finance,L4,Finance L4,F,Fixed-term,Hybrid,1.0,40,2,86400,3680,0,0,0
W03209,ES · Barcelona,ES,Barcelona,Customer Service,L1,Customer Service L1,F,Permanent,Hybrid,1.0,40,2,21400,0,0,0,0
W03210,ES · Barcelona,ES,Barcelona,Tech,L2,Tech L2,M,Permanent,Hybrid,1.0,40,3,42850,0,0,0,0
W03211,DE · Munich,DE,Munich,Customer Service,L3,Customer Service L3,F,Permanent,Onsite,1.0,40,2,52750,1310,0,1800,0
W03212,ES · Barcelona,ES,Barcelona,Customer Service,L5,Customer Service L5,M,Fixed-term,Onsite,1.0,40,4,58050,7850,0,0,5400
W03213,IT · Milan,IT,Milan,Tech,L4,Tech L4,F,Permanent,Hybrid,1.0,40,3,67150,5780,0,0,0
W03214,PL · Kraków,PL,Krakow,Operations,L5,Operations L5,F,Permanent,Hybrid,1.0,40,4,68800,11270,0,0,4200
W03215,DE · Munich,DE,Munich,Sales,L2,Sales L2,M,Fixed-term,Onsite,1.0,40,3,40600,0,7970,0,0
W03217,DE · Munich,DE,Munich,HR,L4,HR L4,M,Permanent,Onsite,1.0,40,3,73100,5590,0,0,0
W03218,ES · Barcelona,ES,Barcelona,Finance,L1,Finance L1,F,Permanent,Onsite,1.0,40,3,27850,0,0,0,0
W03220,PL · Kraków,PL,Krakow,Operations,L6,Operations L6,F,Permanent,Hybrid,0.8,32,4,58920,16340,0,0,4200
W03221,ES · Barcelona,ES,Barcelona,Tech,L1,Tech L1,M,Permanent,Onsite,1.0,40,4,28800,0,0,0,0
W03223,DE · Munich,DE,Munich,HR,L2,HR L2,F,Permanent,Hybrid,1.0,40,3,53600,0,0,0,0
W03225,IT · Milan,IT,Milan,Operations,L1,Operations L1,F,Permanent,Hybrid,0.8,32,2,19760,0,0,0,0
W03226,IT · Milan,IT,Milan,Finance,L2,Finance L2,M,Fixed-term,Hybrid,1.0,40,3,34200,0,0,0,0
W03227,ES · Barcelona,ES,Barcelona,HR,L3,HR L3,M,Permanent,Onsite,1.0,40,4,38200,2460,0,0,0
W03228,IT · Milan,IT,Milan,Customer Service,L4,Customer Service L4,M,Permanent,Remote,1.0,40,3,52450,3790,0,0,0
W03229,IT · Milan,IT,Milan,Operations,L4,Operations L4,M,Permanent,Hybrid,1.0,40,3,54400,5100,0,0,0
W03230,ES · Barcelona,ES,Barcelona,Sales,L3,Sales L3,F,Permanent,Onsite,1.0,40,1,43700,0,7280,0,0
W03231,IT · Milan,IT,Milan,Customer Service,L3,Customer Service L3,F,Permanent,Hybrid,1.0,40,3,42300,2210,0,0,0
W03232,IT · Milan,IT,Milan,Finance,L1,Finance L1,F,Fixed-term,Onsite,1.0,40,4,23850,0,0,0,0
W03233,IT · Milan,IT,Milan,Customer Service,L2,Customer Service L2,F,Fixed-term,Hybrid,1.0,40,3,26300,0,0,0,0
W03234,ES · Barcelona,ES,Barcelona,Finance,L3,Finance L3,F,Fixed-term,Remote,1.0,40,3,40000,2140,0,0,0
W03235,PL · Kraków,PL,Krakow,Operations,L3,Operations L3,M,Permanent,Onsite,1.0,40,3,31300,1420,0,840,0
W03236,PL · Kraków,PL,Krakow,Tech,L3,Tech L3,M,Fixed-term,Hybrid,1.0,40,3,46050,2240,0,0,0
W03237,PL · Kraków,PL,Krakow,Operations,L1,Operations L1,F,Permanent,Hybrid,1.0,40,3,20750,0,0,0,0
W03239,PL · Kraków,PL,Krakow,Tech,L2,Tech L2,F,Fixed-term,Onsite,1.0,40,3,35200,0,0,0,0
W03240,ES · Barcelona,ES,Barcelona,Sales,L1,Sales L1,F,Permanent,Remote,1.0,40,3,26350,0,3230,0,0
W03241,IT · Milan,IT,Milan,Customer Service,L2,Customer Service L2,F,Permanent,Hybrid,1.0,40,3,30550,0,0,0,0
W03242,ES · Barcelona,ES,Barcelona,HR,L1,HR L1,M,Permanent,Hybrid,1.0,40,4,22350,0,0,0,0
W03243,PL · Kraków,PL,Krakow,Sales,L2,Sales L2,M,Permanent,Hybrid,1.0,40,4,27050,0,4500,0,0
W03244,IT · Milan,IT,Milan,HR,L1,HR L1,M,Permanent,Remote,1.0,40,3,24900,0,0,0,0
W03245,IT · Milan,IT,Milan,Operations,L2,Operations L2,F,Permanent,Hybrid,1.0,40,3,26250,0,0,0,0
W03247,PL · Kraków,PL,Krakow,Operations,L3,Operations L3,M,Permanent,Onsite,1.0,40,2,32950,780,0,840,0
W03249,PL · Kraków,PL,Krakow,Sales,L2,Sales L2,M,Permanent,Onsite,0.8,32,4,21240,0,2660,0,0
W03250,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,F,Permanent,Remote,1.0,40,2,24450,0,0,0,0
W03252,DE · Munich,DE,Munich,Finance,L2,Finance L2,F,Permanent,Hybrid,1.0,40,3,51100,0,0,0,0
W03253,PL · Kraków,PL,Krakow,Customer Service,L1,Customer Service L1,F,Permanent,Remote,1.0,40,4,14650,0,0,0,0
W03254,ES · Barcelona,ES,Barcelona,HR,L3,HR L3,F,Permanent,Remote,1.0,40,3,40700,2210,0,0,0
W03255,IT · Milan,IT,Milan,Tech,L1,Tech L1,F,Permanent,Remote,1.0,40,4,32850,0,0,0,0
W03256,PL · Kraków,PL,Krakow,Operations,L2,Operations L2,M,Permanent,Hybrid,1.0,40,3,25000,0,0,0,0
W03258,PL · Kraków,PL,Krakow,Operations,L1,Operations L1,F,Permanent,Onsite,1.0,40,3,20000,0,0,840,0
W03259,IT · Milan,IT,Milan,Tech,L1,Tech L1,M,Permanent,Remote,1.0,40,4,35900,0,0,0,0
W03260,IT · Milan,IT,Milan,Tech,L1,Tech L1,M,Permanent,Hybrid,0.8,32,4,27560,0,0,0,0
W03261,IT · Milan,IT,Milan,Tech,L4,Tech L4,M,Permanent,Hybrid,1.0,40,4,73450,7590,0,0,0
W03262,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,F,Permanent,Remote,1.0,40,3,20900,0,0,0,0
W03263,IT · Milan,IT,Milan,Operations,L2,Operations L2,F,Fixed-term,Hybrid,1.0,40,4,31300,0,0,0,0
W03265,DE · Munich,DE,Munich,Tech,L1,Tech L1,M,Permanent,Remote,1.0,40,2,47250,0,0,0,0
W03266,DE · Munich,DE,Munich,Customer Service,L5,Customer Service L5,M,Fixed-term,Hybrid,1.0,40,3,93650,11020,0,0,7200
W03267,IT · Milan,IT,Milan,Tech,L3,Tech L3,M,Fixed-term,Hybrid,1.0,40,3,50700,2520,0,0,0
W03268,PL · Kraków,PL,Krakow,Tech,L1,Tech L1,M,Permanent,Hybrid,1.0,40,2,26050,0,0,0,0
W03269,DE · Munich,DE,Munich,Tech,L4,Tech L4,M,Permanent,Onsite,1.0,40,3,106000,7830,0,0,0
W03270,IT · Milan,IT,Milan,Customer Service,L3,Customer Service L3,M,Fixed-term,Hybrid,1.0,40,2,31050,860,0,0,0
W03271,DE · Munich,DE,Munich,Customer Service,L5,Customer Service L5,M,Fixed-term,Onsite,1.0,40,3,98000,11700,0,0,7200
W03272,DE · Munich,DE,Munich,Operations,L4,Operations L4,M,Permanent,Onsite,0.8,32,4,55320,5540,0,0,0
W03273,IT · Milan,IT,Milan,Operations,L2,Operations L2,F,Permanent,Onsite,1.0,40,5,30000,0,0,1320,0
W03274,PL · Kraków,PL,Krakow,Customer Service,L3,Customer Service L3,F,Permanent,Remote,1.0,40,5,31050,2360,0,0,0
W03275,DE · Munich,DE,Munich,Operations,L4,Operations L4,M,Permanent,Remote,1.0,40,4,89900,8740,0,0,0
W03276,PL · Kraków,PL,Krakow,Tech,L3,Tech L3,F,Permanent,Hybrid,1.0,40,4,46750,3010,0,0,0
W03277,IT · Milan,IT,Milan,Customer Service,L1,Customer Service L1,F,Permanent,Hybrid,1.0,40,3,22700,0,0,0,0
